dataset,location,model_type,model_label,lead_minutes,seed_count,mae_cm_mean,mae_cm_std,rmse_cm_mean,rmse_cm_std,csi_mean,csi_std,pod_mean,pod_std,far_mean,far_std,f1_mean,f1_std,wet_mae_cm_mean,wet_mae_cm_std,wet_rmse_cm_mean,wet_rmse_cm_std,dry_prediction_mean_cm_mean,dry_prediction_mean_cm_std,dry_false_positive_rate_mean,dry_false_positive_rate_std,boundary_f1_mean,boundary_f1_std,mae_reduction_pct_mean,mae_reduction_pct_std,rmse_reduction_pct_mean,rmse_reduction_pct_std,csi_gain_mean,csi_gain_std,persistence_mae_cm_mean,persistence_mae_cm_std,persistence_rmse_cm_mean,persistence_rmse_cm_std,persistence_csi_mean,persistence_csi_std,persistence_wet_mae_cm_mean,persistence_wet_mae_cm_std,persistence_wet_rmse_cm_mean,persistence_wet_rmse_cm_std,persistence_dry_prediction_mean_cm_mean,persistence_dry_prediction_mean_cm_std,persistence_f1_mean,persistence_f1_std,persistence_dry_false_positive_rate_mean,persistence_dry_false_positive_rate_std,persistence_boundary_f1_mean,persistence_boundary_f1_std
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,5,5,0.38667283065783525,0.02566989704411181,1.6061336412124405,0.030490533962070923,0.920248202079408,0.0030869356532770937,0.9314968226016385,0.00347566129107719,0.012948603052483696,0.0010678207723426988,0.9584652816426165,0.0016749075814711703,3.402176140131378,0.07780454621633343,5.887691270346252,0.11588746451395064,0.7483763293274255,0.02967211950268856,0.0009167389269491614,7.84268540590925e-05,0.9841108465120596,0.0005842068099268887,-0.13406920756624566,6.647561047392941,19.180805877742934,1.534256129092526,0.020146047689056302,0.0030869356532770937,0.3861551155544349,0.0,1.987317070723082,0.0,0.9001021543903518,0.0,4.5046198247252285,0.0,7.397111599534366,0.0,0.7156934854143532,0.0,0.9474250132400379,0.0,0.0003238791999494657,0.0,0.9816683425827687,0.0
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,15,5,1.1081885859396294,0.05927120601899022,4.677448554065435,0.11482227384759966,0.8039796094065321,0.008571656410566118,0.8269550576350214,0.011237358134308366,0.03328136149580154,0.0066098165348924326,0.8913149565056397,0.005274597488611403,9.440520361314828,0.3034738087428782,16.000772293845355,0.41575294820061276,0.7799824994868142,0.04674866937961608,0.002567565994014835,0.0005433101537333367,0.9407764778039306,0.0028832128873715335,7.599005704899581,4.942045459330143,18.142083266403596,2.0094528081147396,0.04996802108735234,0.008571656410566118,1.1993253908073924,0.0,5.714106516157772,0.0,0.7540115883191798,0.0,12.62609336357296,0.0,19.75798281433308,0.0,0.6631391367191237,0.0,0.8597566781662235,0.0,0.0007300969969375517,0.0,0.927899962697961,0.0
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,30,5,2.1959262526191012,0.11711853745391468,8.60548266248853,0.24618662433935215,0.6915010585661954,0.01373533383825388,0.746511355529765,0.025435870460989145,0.09480876014205501,0.025345170515977174,0.8175397689159787,0.009663722159628579,16.48262219319576,0.6694444709258849,26.75588019141117,0.8246935427290816,0.935104649706045,0.12384958388197574,0.008862805359579423,0.002927255741613199,0.879938956697345,0.004912119483879298,12.637904048622413,4.659410075602693,19.10443269882737,2.3142695673194744,0.07730112177066184,0.01373533383825388,2.5135915395634165,0.0,10.637767864894853,0.0,0.6141999367955335,0.0,22.79655583753626,0.0,33.469851226649226,0.0,0.6271981679793969,0.0,0.7609961105745386,0.0,0.0012005970922037191,0.0,0.8559126301400194,0.0
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,60,5,4.193118962701678,0.25145607114994695,14.482250155906334,0.6051566636293371,0.6105924041235038,0.0246601824973764,0.7056604737496381,0.04787482363717186,0.1752634186585339,0.05094091618417042,0.7579267948356571,0.019208566047741512,26.59715446392807,1.593013028341446,40.28255462321599,1.8210514210650917,1.2702528834125686,0.2377087057318241,0.022355275278112378,0.009101834190609712,0.8091018158237978,0.018985243688667233,14.621668442715796,5.120031176243934,20.32448172492461,3.3293286811938385,0.12431476181290087,0.0246601824973764,4.911221484678842,0.0,18.176537121361612,0.0,0.4862776423106029,0.0,37.105875176335736,0.0,51.24599647814645,0.0,0.6061180614528882,0.0,0.6543563981149901,0.0,0.0018129530855630783,0.0,0.7600791081085376,0.0
larno_ukea,ukea,convlstm,Conv-LSTM,5,5,0.376025963234677,0.03063530238219184,1.7171770611148691,0.02291575768862416,0.9130330953043313,0.0021392363078930523,0.9193844269198377,0.0026734979458848994,0.007505738897842082,0.0007462142440777359,0.9545384730773838,0.001169048589072238,3.6646587281150533,0.0682874318795497,6.350739260705603,0.09288499491792675,0.7502346326829435,0.04658523922380054,0.0005216522433228628,5.340450128689629e-05,0.9832676824664969,0.0009152379754546697,2.623078631294211,7.933418760542948,13.59320128568729,1.1531002287564664,0.01293094091397955,0.0021392363078930523,0.3861551155544349,0.0,1.987317070723082,0.0,0.9001021543903518,0.0,4.5046198247252285,0.0,7.397111599534366,0.0,0.7156934854143532,0.0,0.9474250132400379,0.0,0.0003238791999494657,0.0,0.9816683425827687,0.0
larno_ukea,ukea,convlstm,Conv-LSTM,15,5,1.0841358741298324,0.05026495115885521,4.86725419355262,0.053419100608663984,0.7930998210857813,0.0029776083213037302,0.8073125242844191,0.005198161142357455,0.021660234904294858,0.004761964695194041,0.8846100536653699,0.001851558208590679,9.942222576464392,0.12747487538463234,16.73585080508266,0.20534116352090137,0.7436338302396013,0.07555530692495323,0.0016106382235470838,0.0003690607407844717,0.9385236337457592,0.0015080095794092038,9.604525807630388,4.19110205988523,14.820380407864441,0.9348635776671439,0.03908823276660147,0.0029776083213037302,1.1993253908073924,0.0,5.714106516157772,0.0,0.7540115883191798,0.0,12.62609336357296,0.0,19.75798281433308,0.0,0.6631391367191237,0.0,0.8597566781662235,0.0,0.0007300969969375517,0.0,0.927899962697961,0.0
larno_ukea,ukea,convlstm,Conv-LSTM,30,5,2.1061302985903794,0.0712322565800257,8.764999309388998,0.1527240581717333,0.683626962191901,0.010510922850286989,0.7194284436588976,0.013813458558897098,0.06747773713424486,0.014573820029147828,0.8120422647087489,0.007389855170774392,17.00133401953086,0.4087550649370636,27.376633905764685,0.5138133335166726,0.8826581941758943,0.058795380449989124,0.005841718314508937,0.0014240450426473003,0.878601192112534,0.007093452387677898,16.210320354746603,2.833883527169969,17.60490151026967,1.4356776732807834,0.06942702539636743,0.010510922850286989,2.5135915395634165,0.0,10.637767864894853,0.0,0.6141999367955335,0.0,22.79655583753626,0.0,33.469851226649226,0.0,0.6271981679793969,0.0,0.7609961105745386,0.0,0.0012005970922037191,0.0,0.8559126301400194,0.0
larno_ukea,ukea,convlstm,Conv-LSTM,60,5,3.964834709980641,0.12197926258900828,14.143961359880198,0.31554206813856783,0.6118377309649644,0.018014857649832534,0.6849190266164875,0.027583153240130383,0.14632201258322397,0.03438725540525922,0.7590251552093534,0.013882122109773996,26.193521821397294,0.695541114331607,39.36576643291424,0.9719912079586646,1.0528989290749582,0.13448399441457795,0.01716245965446385,0.005337153350251453,0.806397751503603,0.01681928378455493,19.269885865472993,2.48368482198446,22.185610683468468,1.7359856062337269,0.12556008865436158,0.018014857649832534,4.911221484678842,0.0,18.176537121361612,0.0,0.4862776423106029,0.0,37.105875176335736,0.0,51.24599647814645,0.0,0.6061180614528882,0.0,0.6543563981149901,0.0,0.0018129530855630783,0.0,0.7600791081085376,0.0
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,5,5,0.3700950282637232,0.012131691006703055,1.763354959341984,0.05652633354066016,0.9117141518208064,0.005939802800284612,0.917794962100911,0.007644088438939456,0.007181796424200016,0.002037944571416453,0.95380837908836,0.0032538544819828903,3.8067335857360947,0.19563094262372632,6.521429611948645,0.2355582853553544,0.7461075570831076,0.03276458576010569,0.0004993711919788215,0.0001466647610007874,0.9834224907017697,0.0010111268713662806,4.158973076830244,3.141662642299735,11.269571156031482,2.844354047645409,0.011611997430454624,0.005939802800284612,0.3861551155544349,0.0,1.987317070723082,0.0,0.9001021543903518,0.0,4.5046198247252285,0.0,7.397111599534366,0.0,0.7156934854143532,0.0,0.9474250132400379,0.0,0.0003238791999494657,0.0,0.9816683425827687,0.0
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,15,5,1.0936546215282668,0.04435536476580446,4.946890592960061,0.14398242752308635,0.7890250415727628,0.012393535003717785,0.8054371195441005,0.01764401753258773,0.024835269525586335,0.007922220017828356,0.8820185197617193,0.00781576174651762,10.252306407987454,0.4633700179407837,17.000005120484165,0.5310266562155628,0.7983427636701501,0.09449282899493418,0.0018614562349351996,0.0006407676750778589,0.9388259243806267,0.004041089552067238,8.8108506739766,3.6983595199251296,13.426699712864213,2.519771500862776,0.03501345325358296,0.012393535003717785,1.1993253908073924,0.0,5.714106516157772,0.0,0.7540115883191798,0.0,12.62609336357296,0.0,19.75798281433308,0.0,0.6631391367191237,0.0,0.8597566781662235,0.0,0.0007300969969375517,0.0,0.927899962697961,0.0
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,30,5,2.2147983040844905,0.09212514754843486,8.960674259616018,0.3773022163664907,0.6769422972710379,0.024373444836553775,0.7147946634866215,0.03744114950155423,0.0700967454178896,0.025017338568741693,0.807096647536229,0.017646643424332396,17.79184937135676,1.132888066415546,27.948581664778786,1.2813683851433726,0.9243490872011146,0.19291992412844441,0.006174702908627555,0.002539684184665195,0.8724789285826543,0.007188240887328842,11.887103802506559,3.665080268548166,15.765465336138087,3.5468175387771548,0.06274236047550441,0.024373444836553775,2.5135915395634165,0.0,10.637767864894853,0.0,0.6141999367955335,0.0,22.79655583753626,0.0,33.469851226649226,0.0,0.6271981679793969,0.0,0.7609961105745386,0.0,0.0012005970922037191,0.0,0.8559126301400194,0.0
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,60,5,4.180639014931267,0.2141676256162089,14.737162762959755,0.8326246909251414,0.5877066181000508,0.036362502720094864,0.6734993103213391,0.07436972850542672,0.16309331275787034,0.06908761115420915,0.7396400128726747,0.029754919238699117,27.600326939672904,2.35825074506986,40.93844436237211,2.612125809803221,1.2552199468337162,0.39407703447300735,0.020664000175919975,0.012537277360839294,0.7925602303631949,0.022975702464113512,14.87577931532343,4.360781249315085,18.922055039624688,4.580766321801834,0.10142897578944787,0.036362502720094864,4.911221484678842,0.0,18.176537121361612,0.0,0.4862776423106029,0.0,37.105875176335736,0.0,51.24599647814645,0.0,0.6061180614528882,0.0,0.6543563981149901,0.0,0.0018129530855630783,0.0,0.7600791081085376,0.0
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),5,5,0.4076795395952193,0.026936929402420078,1.7109874708226307,0.10031786046970034,0.9205386592130419,0.0047384218250594275,0.929971671388102,0.0077984004724727584,0.010838184929490987,0.0038183001741076425,0.9586191492587098,0.002571073906499518,3.4959793343824024,0.26080730218326675,6.3079262717919224,0.40211856523778394,0.6922821706147984,0.02876213746803157,0.0007674329127880602,0.00027948781006903277,0.9838016220413995,0.0006266231991108076,-5.574035710981076,6.975675918146131,13.904655878586563,5.047904129017513,0.02043650482269015,0.0047384218250594275,0.3861551155544349,0.0,1.987317070723082,0.0,0.9001021543903518,0.0,4.5046198247252285,0.0,7.397111599534366,0.0,0.7156934854143532,0.0,0.9474250132400379,0.0,0.0003238791999494657,0.0,0.9816683425827687,0.0
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),15,5,1.1150702210668484,0.028509619674703515,4.8563285150673945,0.16838468022308026,0.819188332048162,0.009328116134023633,0.8374770107499029,0.012082377925431797,0.025841243940605458,0.006037387021362051,0.9005796613716713,0.005644476812448397,9.484258577404184,0.43476233981706736,16.678732836665368,0.6035498606810664,0.7297458051768934,0.06901485479961994,0.0020049138904738063,0.0005041111127512839,0.9483699199601713,0.003104084424295425,7.025213539740283,2.3771380055174753,15.011585777493638,2.946824315349024,0.06517674372898223,0.009328116134023633,1.1993253908073924,0.0,5.714106516157772,0.0,0.7540115883191798,0.0,12.62609336357296,0.0,19.75798281433308,0.0,0.6631391367191237,0.0,0.8597566781662235,0.0,0.0007300969969375517,0.0,0.927899962697961,0.0
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),30,5,2.155412817714744,0.0777718403568441,8.746538118566415,0.30944833006562467,0.72928332360583,0.017521609783371146,0.7735729724549878,0.02200235314116196,0.07228121448482978,0.015998654687722828,0.8433332992679993,0.0116677905697012,16.31315593031918,0.9459209702449696,27.312206026090262,0.999566388917169,0.7468840687161371,0.11139936380412659,0.0067715576055035085,0.0017131471496026575,0.9035283590338166,0.006844058526644298,14.24967884443485,3.094052439814952,17.7784453500775,2.9089592290015953,0.11508338681029655,0.017521609783371146,2.5135915395634165,0.0,10.637767864894853,0.0,0.6141999367955335,0.0,22.79655583753626,0.0,33.469851226649226,0.0,0.6271981679793969,0.0,0.7609961105745386,0.0,0.0012005970922037191,0.0,0.8559126301400194,0.0
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),60,5,3.878303108621902,0.20311693534726127,14.137816588645652,0.5672228177096602,0.6840554675464486,0.02897463840178047,0.7660865419001073,0.0316945747053678,0.13487845845902185,0.024875748458478595,0.8120400134471918,0.02038135708278265,24.76649701095539,1.6350089740501839,39.46507993023911,1.6341830309009668,0.937798742766251,0.2217612168883497,0.017254573308541646,0.0037500473868847363,0.8702566420409493,0.015989348915417527,21.031801951495275,4.1357722509748225,22.219416744510344,3.1206319109212663,0.19777782523584578,0.02897463840178047,4.911221484678842,0.0,18.176537121361612,0.0,0.4862776423106029,0.0,37.105875176335736,0.0,51.24599647814645,0.0,0.6061180614528882,0.0,0.6543563981149901,0.0,0.0018129530855630783,0.0,0.7600791081085376,0.0
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),5,5,0.3709121333859984,0.01210226347453284,1.7908304730093072,0.04736244075791379,0.9205359499437163,0.0024830529715691753,0.9311231911798484,0.002257601967832309,0.012200393195525551,0.0015386443513777787,0.9586222813664301,0.0013475786171197274,3.639277890460358,0.118883869911283,6.618886120047018,0.177052394851325,0.7945843332968003,0.01403155282328553,0.0008627590602909171,0.0001101332151255084,0.9837127518555716,0.0007007982174053223,3.947372844342844,3.1340419916894326,9.887028124922388,2.3832352398946104,0.020433795553364508,0.0024830529715691753,0.3861551155544349,0.0,1.987317070723082,0.0,0.9001021543903518,0.0,4.5046198247252285,0.0,7.397111599534366,0.0,0.7156934854143532,0.0,0.9474250132400379,0.0,0.0003238791999494657,0.0,0.9816683425827687,0.0
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),15,5,1.1209057623273915,0.05255741881989866,5.081838832751573,0.1689638152442546,0.8104989857122967,0.010128325752621927,0.8339463800025904,0.00845985130478724,0.033477686981391995,0.010564106015159681,0.8952974281883348,0.006208974013736282,9.951086076704806,0.42371599160510587,17.43403367074615,0.5806427077312809,0.8838311515600337,0.05296181226462084,0.002607389466575065,0.0008543406769176227,0.9432353063865251,0.0037458436939238372,6.538644898296394,4.382248489254173,11.0650314553699,2.9569594960555223,0.056487397393116964,0.010128325752621927,1.1993253908073924,0.0,5.714106516157772,0.0,0.7540115883191798,0.0,12.62609336357296,0.0,19.75798281433308,0.0,0.6631391367191237,0.0,0.8597566781662235,0.0,0.0007300969969375517,0.0,0.927899962697961,0.0
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),30,5,2.262954514837194,0.0972242179878492,9.222665740740386,0.38790502797690574,0.6983925671322678,0.01431150182336288,0.7584961509385747,0.019521569723082725,0.1014241732428757,0.015664585583270395,0.8223317027743826,0.00999789012835964,17.52301192517558,0.826506824948072,28.766212048588105,1.2401570244859614,1.0199004694652518,0.10340854957917828,0.009597176518648444,0.0017653905540332064,0.8842378956629708,0.00550105805502021,9.971271019226759,3.8679402145320716,13.302622713025842,3.6464889336137047,0.08419263033673427,0.01431150182336288,2.5135915395634165,0.0,10.637767864894853,0.0,0.6141999367955335,0.0,22.79655583753626,0.0,33.469851226649226,0.0,0.6271981679793969,0.0,0.7609961105745386,0.0,0.0012005970922037191,0.0,0.8559126301400194,0.0
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),60,5,4.190817625320537,0.18034572678518554,15.49230779683197,0.8116998736199807,0.6292161252769347,0.017307438986973143,0.7009927966895424,0.038576406242516764,0.13671260445951855,0.027869071599737096,0.7722764359183216,0.013117929275218192,28.12559226352625,1.7639982372679872,43.40227777237256,2.3795413627036757,1.1922749465962144,0.1874536796937997,0.016254517111882662,0.004737231749049758,0.833221959258277,0.001808978827239854,14.668527200528297,3.6721155286479368,14.767550642938778,4.4656463890806055,0.14293848296633185,0.017307438986973143,4.911221484678842,0.0,18.176537121361612,0.0,0.4862776423106029,0.0,37.105875176335736,0.0,51.24599647814645,0.0,0.6061180614528882,0.0,0.6543563981149901,0.0,0.0018129530855630783,0.0,0.7600791081085376,0.0
larno_ukea,ukea,urnn_lite,U-RNN Lite (adapted),5,5,0.3875218153493415,0.017411638393216147,1.7984144861861109,0.02326381964065999,0.920301502331535,0.002073381681583077,0.9330893499732027,0.0012946522454291988,0.01466759119190417,0.0029682110555891237,0.9584956694697475,0.0011240590332947252,3.6335580103494665,0.04789716554380622,6.623595595924581,0.0664045699070279,0.7960192886811931,0.025983574989734616,0.001042615381964982,0.00021493905424558438,0.9836440836519366,0.0006451845308715959,-0.35392507825367164,4.508975199827876,9.505407431952431,1.170614391803895,0.020199347941183145,0.002073381681583077,0.3861551155544349,0.0,1.987317070723082,0.0,0.9001021543903518,0.0,4.5046198247252285,0.0,7.397111599534366,0.0,0.7156934854143532,0.0,0.9474250132400379,0.0,0.0003238791999494657,0.0,0.9816683425827687,0.0
larno_ukea,ukea,urnn_lite,U-RNN Lite (adapted),15,5,1.1594775663182493,0.04296742832023917,5.092972064895847,0.06934879936638029,0.806092905877199,0.007192938459710764,0.8426188317575444,0.0034527039281542758,0.05096249893487399,0.011571136996769017,0.8926197310776401,0.004399860517832003,9.875741318001399,0.14070239598942297,17.396419350408287,0.19293958884121573,0.914548303342502,0.0662462689785973,0.004081789494521362,0.0009682227249813935,0.9411424786041758,0.003442426904357376,3.3225198761378225,3.5826330910340567,10.87019378279952,1.2136420483286892,0.05208131755801917,0.007192938459710764,1.1993253908073924,0.0,5.714106516157772,0.0,0.7540115883191798,0.0,12.62609336357296,0.0,19.75798281433308,0.0,0.6631391367191237,0.0,0.8597566781662235,0.0,0.0007300969969375517,0.0,0.927899962697961,0.0
larno_ukea,ukea,urnn_lite,U-RNN Lite (adapted),30,5,2.316233217132957,0.09127140853023241,9.320292639430031,0.13721071939417087,0.6869649439932085,0.015141417920126481,0.7672206901691884,0.00922511349991891,0.1315950922597545,0.02831992934177183,0.8143430792968857,0.010677102704413292,17.487744654137334,0.28491163828653204,28.980080236587593,0.38497655664681035,1.0663159068976895,0.13643516656620439,0.01309778988007092,0.003431306465712784,0.8777174881507627,0.011044006485100054,7.851646511538576,3.631115361968686,12.384884142965305,1.2898450232870085,0.07276500719767498,0.015141417920126481,2.5135915395634165,0.0,10.637767864894853,0.0,0.6141999367955335,0.0,22.79655583753626,0.0,33.469851226649226,0.0,0.6271981679793969,0.0,0.7609961105745386,0.0,0.0012005970922037191,0.0,0.8559126301400194,0.0
larno_ukea,ukea,urnn_lite,U-RNN Lite (adapted),60,5,4.269715949750264,0.17263009818819475,15.568663351029619,0.2391171215345307,0.6245217381596794,0.02400619187495291,0.724401001311241,0.016128299072387546,0.1795205468200264,0.04361682017411472,0.768598902561763,0.018240818502421142,27.829501483568286,0.511825562258991,43.44451942935899,0.6095301791875882,1.3081658707332862,0.2248176960506217,0.02319456016341011,0.007567757193826217,0.835095128078079,0.025709119018538756,13.062036337188898,3.5150134997319,14.347473079826313,1.3155262739981044,0.1382440958490765,0.02400619187495291,4.911221484678842,0.0,18.176537121361612,0.0,0.4862776423106029,0.0,37.105875176335736,0.0,51.24599647814645,0.0,0.6061180614528882,0.0,0.6543563981149901,0.0,0.0018129530855630783,0.0,0.7600791081085376,0.0
