dataset,location,model_type,model_label,seed,split_seed,rain_forcing,prediction_mode,best_epoch,mean_mae_cm,mean_rmse_cm,mean_csi,mean_pod,mean_far,mean_wet_mae_cm,mean_wet_rmse_cm,mean_dry_prediction_cm,mean_boundary_f1,peak_time_mae_min,persistence_peak_time_mae_min,persistence_mean_mae_cm,persistence_mean_rmse_cm,persistence_mean_csi,mae_reduction_pct,rmse_reduction_pct,csi_gain,parameter_count,latency_ms_per_sample,peak_cuda_memory_mb,runtime_sec,training_time_sec,epochs_ran,train_samples,validation_samples,test_samples,metrics_path
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,2026,44,past_only,residual,12,1.8844304609491969,7.015073012479998,0.7635419073327644,0.8097287076148711,0.07879931067352866,13.254356369176678,21.20587719251371,0.9285964959446442,0.9081889300225778,1.5064102564102564,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,16.34321547689436,23.15560130830182,0.07489407687884742,9412,3.8664299994707108,199.37890625,46.180673599243164,40.77932929992676,12,234,52,312,larno_ukea/ukea/cnn_temporal_transformer/seed_2026/metrics/test_metrics.json
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,42,44,past_only,residual,5,1.8015207978800873,7.212994086510059,0.7680824957086944,0.7990043983712993,0.05511055590309984,13.707823068286672,21.933890872092917,0.8023239323702778,0.9117607558200043,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,20.023879721072475,20.98753749838884,0.07943466525477738,9412,3.790379999554716,199.37890625,36.52420520782471,31.12189245223999,9,234,52,312,larno_ukea/ukea/cnn_temporal_transformer/seed_42/metrics/test_metrics.json
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,past_only,residual,3,2.0692423009996537,7.763952160916749,0.7479783441074199,0.778746893945351,0.059908311620174466,15.192809477039527,23.613367585010668,0.8351309097524681,0.9033426566243421,6.0576923076923075,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,8.138739588390592,14.95224152116985,0.05933051365350295,9412,3.917757500312291,199.37890625,29.918752908706665,24.52652907371521,7,234,52,312,larno_ukea/ukea/cnn_temporal_transformer/seed_44/metrics/test_metrics.json
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,past_only,residual,6,2.0079886505030955,7.3600259639907515,0.7366395045558936,0.785975208605644,0.09205017210196809,13.982787444847663,22.221935779785078,1.0277040691182706,0.8933511317839153,1.1538461538461537,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,10.858013951140526,19.376923297593663,0.04799167410197658,9412,3.743069998745341,199.37890625,39.63696265220642,34.312687158584595,10,234,52,312,larno_ukea/ukea/cnn_temporal_transformer/seed_52/metrics/test_metrics.json
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,past_only,residual,3,2.091701079565771,7.362098543193368,0.7666593410147768,0.8398244283579133,0.10950932888732165,13.765315088862009,22.183551544121073,1.073390045230406,0.9007666467955765,6.891025641025641,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,7.141711978143072,19.35421988420329,0.07801151056085986,9412,3.861860001052264,199.37890625,29.67759680747986,24.327080965042114,7,234,52,312,larno_ukea/ukea/cnn_temporal_transformer/seed_77/metrics/test_metrics.json
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,past_only,residual,2,1.8838374740605348,7.581514652500184,0.7420833362141673,0.7655803724045236,0.04865233996230342,14.621151022722065,23.133144626854943,0.7956239293427595,0.9010972728202333,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,16.369540341301853,16.950695508482863,0.05343550576025036,22084,1.7602474996238016,23.41845703125,17.8338942527771,13.1500244140625,6,234,52,312,larno_ukea/ukea/convlstm/seed_2026/metrics/test_metrics.json
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,past_only,residual,3,1.865585435278303,7.271849833891846,0.7626244966803493,0.7987583274375392,0.06380754989011053,13.79368135886332,22.141345280923236,0.8935215926482305,0.9089855321797258,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,17.179815332687536,20.342820827720143,0.07397666622643229,22084,1.6719799998099916,23.41845703125,19.559360027313232,15.109569787979126,7,234,52,312,larno_ukea/ukea/convlstm/seed_42/metrics/test_metrics.json
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,past_only,residual,2,1.8944281807764596,7.407742231361953,0.7543084689257419,0.7850458920437284,0.057550696803013446,14.393987569402423,22.58220465906391,0.9071138929314233,0.9042327025942832,0.9615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,15.899379999468248,18.854230537670976,0.0656606384718249,22084,1.7315049990429543,23.41845703125,17.336962461471558,12.867616176605225,6,234,52,312,larno_ukea/ukea/convlstm/seed_44/metrics/test_metrics.json
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,past_only,residual,2,1.982095461439018,7.339421263850008,0.7418994424940497,0.7882068850290596,0.08449270210053933,14.11122663191198,22.24852894931587,0.8500508619935232,0.8900958537855455,1.6826923076923077,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,12.007507648593531,19.602630968735692,0.053251612040132734,22084,1.4872975007165223,23.41845703125,17.59795117378235,13.028306722640991,6,234,52,312,larno_ukea/ukea/convlstm/seed_52/metrics/test_metrics.json
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,past_only,residual,4,1.7879620058650971,7.266211923316864,0.7510812676194143,0.7762140499347018,0.0492038656435405,14.082124848984709,22.18101448942603,0.8404717058008101,0.9040764634057036,0.38461538461538464,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,20.62580426299497,20.404579536038828,0.06243343716549732,22084,1.4928549993783236,23.41845703125,21.651517629623413,17.134642839431763,8,234,52,312,larno_ukea/ukea/convlstm/seed_77/metrics/test_metrics.json
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,past_only,residual,3,2.0592979393157207,8.278875021042834,0.7038097286140732,0.7161797652000216,0.032101072538029476,16.815758169292,25.304845845852913,0.6845662477442351,0.8867952039032375,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,8.580206301995705,9.311681902103267,0.015161898160156229,22229,1.5814925005543046,35.85498046875,20.086112022399902,15.487111806869507,7,234,52,312,larno_ukea/ukea/convlstm_attention/seed_2026/metrics/test_metrics.json
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,past_only,residual,7,2.0868078783350748,7.3861467619717995,0.7510877148279173,0.8174326484015092,0.10542215006343673,14.008352539030904,22.266047083129887,1.2345560673060199,0.8915661401206472,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,7.358939140125134,19.090791277209835,0.062439884374000276,22229,1.7288175004068762,35.85498046875,28.34935235977173,23.70047616958618,11,234,52,312,larno_ukea/ukea/convlstm_attention/seed_42/metrics/test_metrics.json
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,past_only,residual,10,1.88267239140411,7.491160777813229,0.7511952667446729,0.7775191272074484,0.05135077358449117,14.73694175052069,22.84169243879557,0.8829338610630996,0.9054255478485627,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,16.421262636584135,17.940448452954293,0.06254743629075588,22229,1.5210224999464117,35.85498046875,29.231385469436646,24.803409576416016,12,234,52,312,larno_ukea/ukea/convlstm_attention/seed_44/metrics/test_metrics.json
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,past_only,residual,2,1.9167087586410307,7.478633447718032,0.7503716290762706,0.7917571334639362,0.07561503908023459,14.413433163452044,22.67593541860023,0.9487991587459979,0.8961202383484598,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,14.910263372406384,18.077675128523488,0.061723798622353665,22229,1.757414999883622,35.85498046875,18.075289487838745,13.475276470184326,6,234,52,312,larno_ukea/ukea/convlstm_attention/seed_52/metrics/test_metrics.json
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,past_only,residual,4,1.8784967433137478,7.375287210051377,0.7502707966928884,0.7865188950433,0.0670198698907409,14.339534758645875,22.422055163101035,0.9041688586257584,0.9042023373144,10.032051282051283,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,16.606634981055674,19.20974880422367,0.061622966238971455,22229,1.7197150009451434,35.85498046875,22.325913906097412,17.64199447631836,8,234,52,312,larno_ukea/ukea/convlstm_attention/seed_77/metrics/test_metrics.json
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,44,past_only,residual,2,1.948898317435199,7.475513851759695,0.7849461818044303,0.8290635052909716,0.07011701264593068,13.601128475597179,22.728775494839905,0.7153910297524085,0.9230749856594156,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,13.481250713281161,18.111847755829427,0.09629835135051334,199748,0.5823849991429597,36.3056640625,13.21866250038147,9.241661548614502,6,234,52,312,larno_ukea/ukea/fno2d_history/seed_2026/metrics/test_metrics.json
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,44,past_only,residual,7,1.7885173752801597,6.938786041548663,0.8087757724621246,0.8451569949759197,0.053993492922516956,12.45690925026312,21.11135123373166,0.6799835841294378,0.9353037154059035,3.605769230769231,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,20.601149376306704,23.991262804454525,0.12012794200820764,199748,0.5919774994254112,36.3056640625,21.473198890686035,17.245664358139038,11,234,52,312,larno_ukea/ukea/fno2d_history/seed_42/metrics/test_metrics.json
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,44,past_only,residual,7,1.8135174594596386,7.14347943269857,0.8018541427300889,0.8454693483742525,0.06464973955861533,12.811253198394272,21.762925778110173,0.7501129780364824,0.932725397204748,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,19.491303882613767,21.749013788500456,0.11320631227617195,199748,0.7104899996193126,36.3056640625,20.95316171646118,16.897831439971924,11,234,52,312,larno_ukea/ukea/fno2d_history/seed_44/metrics/test_metrics.json
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),52,44,past_only,residual,1,1.954415520908686,7.541742000850064,0.7709151390192974,0.8125939782099603,0.06902469871812482,14.040874867214123,22.99473385066047,0.9516145663282451,0.9187545250305857,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,13.236321801487229,17.38637244227822,0.08226730856538045,199748,0.5667799996444955,36.3056640625,11.683616399765015,7.713732719421387,5,234,52,312,larno_ukea/ukea/fno2d_history/seed_52/metrics/test_metrics.json
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),77,44,past_only,residual,1,1.9402334356647093,7.715067039520622,0.7748409920009123,0.8016014187652707,0.04701393342224733,14.664697774857748,23.607144973641123,0.786286325846026,0.9225870555447682,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,13.865916617496552,15.487738122840717,0.0861931615469953,199748,0.5778749997261912,36.3056640625,11.908392906188965,7.848162651062012,5,234,52,312,larno_ukea/ukea/fno2d_history/seed_77/metrics/test_metrics.json
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),2026,44,past_only,residual,3,1.9988537133742557,7.664224165990404,0.7755834731438124,0.8315277657714888,0.08821059519198704,14.161298397529476,23.287534277358027,1.1344281210186362,0.9134178302484722,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,11.263547337941406,16.044680301095607,0.0869356426898954,111940,2.7350799995474517,26.53173828125,30.036410331726074,24.530723333358765,7,234,52,312,larno_ukea/ukea/simvp_lite/seed_2026/metrics/test_metrics.json
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),42,44,past_only,residual,2,1.9701005512007905,7.97472773844436,0.7618145935869227,0.798957879219486,0.06645854270402791,14.883034860239093,24.30680248691686,0.9503431526385467,0.9103109809336335,7.467948717948718,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,12.540005738582984,12.643367118125163,0.07316676313300574,111940,2.888777499902062,26.53173828125,26.872828006744385,21.377408981323242,6,234,52,312,larno_ukea/ukea/simvp_lite/seed_42/metrics/test_metrics.json
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),44,44,past_only,residual,3,1.8599608789977597,7.42716575374497,0.7743147147667248,0.8174410445831573,0.07194328231891081,13.9249925186437,22.62155640650148,0.9353692549813607,0.9131163717113873,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,17.429510029600085,18.641461704710537,0.08566688431280778,111940,2.9539949988247827,26.53173828125,29.92902445793152,24.347973823547363,7,234,52,312,larno_ukea/ukea/simvp_lite/seed_44/metrics/test_metrics.json
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),52,44,past_only,residual,1,2.126975904742834,8.480047116142405,0.7453625199627202,0.7830998620703763,0.06849585602380476,16.16410064798322,25.84287213747318,0.9630523745854409,0.9070823914425632,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,5.575733020532,7.108005810069192,0.05671468950880321,111940,2.755339999566786,26.53173828125,23.823441982269287,18.428514003753662,5,234,52,312,larno_ukea/ukea/simvp_lite/seed_52/metrics/test_metrics.json
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),77,44,past_only,residual,2,1.9760964965232608,7.9383887798444075,0.7662292336213394,0.7996715968686864,0.05966029611040921,14.915283770438261,24.21799670644274,0.8800457229238905,0.9115823171181245,4.326923076923077,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,12.273823719002618,13.041430747360097,0.07758140316742246,111940,2.7285075004328974,26.53173828125,27.238850355148315,21.673774003982544,6,234,52,312,larno_ukea/ukea/simvp_lite/seed_77/metrics/test_metrics.json
larno_ukea,ukea,urnn_lite,U-RNN Lite (adapted),2026,44,past_only,residual,6,1.924296629961061,7.812850747753817,0.7763617119113868,0.816441417305202,0.06701655893014526,14.422892054411935,23.818004699258385,0.9033244179637092,0.9228712566240462,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,14.57340991500202,14.416597416584843,0.08771388145746983,412644,5.927500000689179,30.24951171875,64.09106802940369,57.81641626358032,10,234,52,312,larno_ukea/ukea/urnn_lite/seed_2026/metrics/test_metrics.json
larno_ukea,ukea,urnn_lite,U-RNN Lite (adapted),42,44,past_only,residual,5,1.9996427424098866,7.8079697723436015,0.7680230564416861,0.8236129359370389,0.08954971627088873,14.396458506378826,23.710258589593188,0.9974568044844918,0.9146511719859587,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,11.228519443103089,14.470064518033356,0.07937522598776914,412644,5.9575400009634905,30.24951171875,59.31270384788513,53.012009143829346,9,234,52,312,larno_ukea/ukea/urnn_lite/seed_42/metrics/test_metrics.json
larno_ukea,ukea,urnn_lite,U-RNN Lite (adapted),44,44,past_only,residual,2,2.0354965866531685,7.968036370568385,0.755634780120565,0.8111563190341509,0.09279719175824228,14.864089074295576,24.18184061823088,1.06917122640611,0.9109884023420968,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,9.636835703988405,12.71666559127568,0.06698694966664798,412644,5.660982501285616,30.24951171875,42.30406832695007,36.02397060394287,6,234,52,312,larno_ukea/ukea/urnn_lite/seed_44/metrics/test_metrics.json
larno_ukea,ukea,urnn_lite,U-RNN Lite (adapted),52,44,past_only,residual,2,2.039068228950634,8.077179887031042,0.7539096472580362,0.8072260215758286,0.09087085676535803,14.949391217429236,24.522072855816905,0.9249209986248126,0.9052253962024585,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,9.478277393525639,11.52108745848227,0.06526181680411924,412644,5.635975000041071,30.24951171875,41.806530237197876,35.52038645744324,6,234,52,312,larno_ukea/ukea/urnn_lite/seed_52/metrics/test_metrics.json
larno_ukea,ukea,urnn_lite,U-RNN Lite (adapted),77,44,past_only,residual,2,2.167681497713764,8.059391399230163,0.7434221672203534,0.82572564766175,0.13069783778356453,14.900350980055036,24.323591502449958,1.2114382645892152,0.8932627459516324,0.09615384615384616,54.90384615384615,2.2525733826510215,9.12893214328433,0.688647830453917,3.7686623481872754,11.715945822217225,0.05477433676643639,412644,6.484677499975078,30.24951171875,41.99963712692261,35.74735069274902,6,234,52,312,larno_ukea/ukea/urnn_lite/seed_77/metrics/test_metrics.json
